name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
miami,25/06/22,89.7,77.6,82,98.2,77.6,85.7,73.7,76.7,0.779,100,16.67,rain,0,0,40,14,240.3,1015.6,65.4,9.8,133,11.4,8,100,2022-06-25T06:31:12,2022-06-25T20:15:50,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
miami,26/06/22,89.4,78,82.7,97.7,78,86.6,73,73.6,0,0,0,rain,0,0,20.8,12.4,117.3,1016.1,61.9,9.9,213.1,18.3,9,100,2022-06-26T06:31:29,2022-06-26T20:15:57,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
miami,27/06/22,89.6,78.2,83.9,97.2,78.2,88.7,72.5,69.4,0.003,100,4.17,rain,0,0,20.8,16.1,126.1,1016.2,46.6,9.9,271.8,23.4,9,100,2022-06-27T06:31:47,2022-06-27T20:16:04,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839"
miami,28/06/22,88.3,79.7,83.7,94.5,79.7,89.1,72.4,69.4,0.026,100,12.5,rain,0,0,21.3,14.3,108.7,1017.9,46.9,9.9,232.4,20.2,9,100,2022-06-28T06:32:06,2022-06-28T20:16:09,0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"0878W,KHWO,72202412882,72203792809,F8130,0235W,KMIA,KOPF,72202012839"
miami,29/06/22,89.7,78.7,82.6,98.2,78.7,87.4,72.7,72.4,0.547,100,29.17,rain,0,0,20.9,12.1,111.8,1019.8,51.7,9.7,162.7,14.1,10,100,2022-06-29T06:32:25,2022-06-29T20:16:13,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHWO,72202412882,72203792809,F8130,KMIA,KOPF,72202012839,KTMB"
miami,30/06/22,88.8,79.5,84.2,99.1,79.5,90.6,74.1,72.5,0.003,100,4.17,rain,0,0,23.8,17.7,119.3,1019.7,48.7,9.9,241.3,20.9,9,100,2022-06-30T06:32:46,2022-06-30T20:16:16,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"0878W,KHWO,72202412882,72203792809,F8130,KMIA,KOPF,72202012839"
miami,01/07/22,89.3,80.7,85,98.1,86,92.1,73.7,69.4,0.008,100,4.17,rain,0,0,20.8,15.4,115.8,1018.3,47,9.9,225.6,19.4,8,100,2022-07-01T06:33:07,2022-07-01T20:16:18,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839"
miami,02/07/22,90.3,81,85.3,99.1,86.1,92.4,73.6,68.6,0,0,0,rain,0,0,23.8,13.9,125.1,1017.6,41.6,9.9,241.1,20.7,9,100,2022-07-02T06:33:28,2022-07-02T20:16:19,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839"
miami,03/07/22,90.3,81.7,85.3,98.6,86.7,91.8,72.8,66.8,0,0,0,rain,0,0,26.4,13.6,112.2,1018.7,41.8,9.9,276.2,23.8,9,100,2022-07-03T06:33:50,2022-07-03T20:16:18,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,72202912888,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,KTMB"
miami,04/07/22,90,80.9,85.3,98.8,85.7,92.4,73.6,68.7,0,0,0,rain,0,0,23.6,16.6,94.2,1018.6,45.2,9.9,219.3,19,10,100,2022-07-04T06:34:13,2022-07-04T20:16:16,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839"
miami,05/07/22,90.6,81.7,85,101.2,88.2,93.4,75.1,72.5,0.068,100,12.5,rain,0,0,21.9,13.2,99,1017.3,58.3,9.8,187.5,16.2,8,100,2022-07-05T06:34:37,2022-07-05T20:16:13,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
miami,06/07/22,90,79.7,83.6,101.1,79.7,90.8,75,75.8,0.13,100,29.17,rain,0,0,21.9,16.1,128.3,1017.1,54.4,9.9,222.3,19.3,8,100,2022-07-06T06:35:01,2022-07-06T20:16:09,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,KTMB"
miami,07/07/22,90.6,79.3,84.7,98.5,79.3,90.2,73.1,69.2,0.026,100,8.33,rain,0,0,19.7,14.7,114.9,1017.3,45.7,9.9,253.1,21.9,9,100,2022-07-07T06:35:25,2022-07-07T20:16:03,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
miami,08/07/22,90.4,80.6,85.2,100.3,84.7,92.6,73.9,69.6,0.206,100,25,rain,0,0,25.3,15.9,117.8,1018.2,49.2,9.8,272.5,23.5,9,100,2022-07-08T06:35:50,2022-07-08T20:15:56,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
miami,09/07/22,92,79.8,85.6,102.5,79.8,93.7,75.1,71.9,0.193,100,16.67,rain,0,0,23.9,14.5,150.7,1018.9,38.9,9.7,256.8,22.2,9,100,2022-07-09T06:36:16,2022-07-09T20:15:48,0.36,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain,"0878W,0081W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839"
miami,10/07/22,91.4,80.7,85.2,101.8,86.1,92.5,73.8,69.4,0.121,100,20.83,rain,0,0,26.4,9.9,178,1016.9,44.2,9.7,249.2,21.5,9,100,2022-07-10T06:36:42,2022-07-10T20:15:38,0.39,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"0878W,72202912888,74783012849,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839"
miami,11/07/22,92.6,79.7,85.5,102.4,79.7,92.3,73.4,68.1,0,0,0,,0,0,25.3,15.3,169.9,1015,34.3,9.9,272.3,23.5,9,100,2022-07-11T06:37:08,2022-07-11T20:15:28,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839"
miami,12/07/22,92.4,80.7,86.3,103.1,85.5,94.6,74.4,68.4,0,0,0,rain,0,0,21.8,14.2,144.7,1016.2,45.2,9.9,209.9,18.2,9,100,2022-07-12T06:37:35,2022-07-12T20:15:16,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
miami,13/07/22,92.3,82.7,86,105,87.3,94.6,74.6,69.6,0,0,0,rain,0,0,21.9,13.6,128.9,1018.4,50.4,9.9,245.3,21.3,10,100,2022-07-13T06:38:02,2022-07-13T20:15:02,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839"
miami,14/07/22,90.7,77.4,84.7,98.8,77.4,90.4,73.2,69.6,0.076,100,8.33,rain,0,0,23,15.6,129,1019.4,43.3,9.9,253.5,21.9,9,100,2022-07-14T06:38:30,2022-07-14T20:14:48,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"0878W,72202912888,74783012849,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
miami,15/07/22,87,76,81.8,93.2,76,85.6,71.6,71.9,0.517,100,41.67,rain,0,0,37.1,17.7,90.2,1018.5,61.3,9.6,219.1,19.1,10,100,2022-07-15T06:38:57,2022-07-15T20:14:32,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839"
miami,16/07/22,88.5,74.4,82,96.5,74.4,86,73.3,75.6,0.625,100,25,rain,0,0,33.3,13.4,112.8,1016.6,59.3,9.8,181.2,15.7,10,100,2022-07-16T06:39:25,2022-07-16T20:14:14,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,KTMB"
miami,17/07/22,91.4,77.6,83.2,100.6,77.6,88.8,75.5,78.5,0.034,100,12.5,rain,0,0,26.6,14.8,144.2,1016.6,62.5,9.9,206.7,18,9,100,2022-07-17T06:39:54,2022-07-17T20:13:56,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,KTMB"
miami,18/07/22,90.4,81.5,85.4,104.9,88.5,95,76.1,74.1,0,0,0,rain,0,0,25.6,16.5,140,1019,44.3,9.9,199.4,17.3,7,100,2022-07-18T06:40:22,2022-07-18T20:13:36,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,KTMB"
miami,19/07/22,90.6,80,85,99.1,85,91.7,73.6,69.7,0,0,0,,0,0,20.8,12.3,118.5,1019.5,27.5,9.9,256.8,22.2,9,100,2022-07-19T06:40:51,2022-07-19T20:13:15,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839"
miami,20/07/22,90.6,80.5,85.4,99.8,85.6,92.8,74,69.4,0,0,0,rain,0,0,20.5,13.2,108.8,1017.8,30,9.9,241,21.2,9,100,2022-07-20T06:41:20,2022-07-20T20:12:53,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,72202912888,KHWO,72202412882,72203792809,0235W,KFLL,KMIA,KOPF,72202012839,KTMB"
miami,21/07/22,91,82.1,85.7,100.2,87.6,92.8,73.2,66.7,0,0,0,rain,0,0,19.4,13.7,117.3,1017.1,35.1,9.9,246.9,21.3,9,100,2022-07-21T06:41:49,2022-07-21T20:12:29,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
miami,22/07/22,90.6,78.7,84.9,101.2,78.7,92.4,74.3,71,0.097,100,12.5,rain,0,0,23.6,15.3,123.3,1018.2,53.9,9.9,241.5,20.9,9,100,2022-07-22T06:42:18,2022-07-22T20:12:04,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839"
miami,23/07/22,90.3,79.6,84.9,99,79.6,91.5,73.7,70,0.029,100,16.67,rain,0,0,27.8,15.9,105.5,1019.4,54.2,9.9,232,20,9,100,2022-07-23T06:42:47,2022-07-23T20:11:38,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839"
miami,24/07/22,89.9,81.5,85.2,98.2,86.8,91.9,73,67.4,0.106,100,16.67,rain,0,0,24.2,17,94.2,1019,50.9,9.9,238.8,20.6,9,100,2022-07-24T06:43:17,2022-07-24T20:11:11,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839"
miami,25/07/22,88.1,80.3,84.6,96.8,85.4,91.6,73.7,70.4,0.098,100,16.67,rain,0,0,32.2,16.9,94,1018.3,56.5,9.9,184,16,6,100,2022-07-25T06:43:46,2022-07-25T20:10:42,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
miami,26/07/22,85.3,75,80.1,95.2,75,83.9,74.9,84.5,0.977,100,66.67,rain,0,0,34.4,12.2,101.7,1019.2,73.4,8.8,87.2,7.4,5,100,2022-07-26T06:44:16,2022-07-26T20:10:13,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,0234W"
miami,27/07/22,89.7,73.7,82.8,99.8,73.7,88.9,74.4,76.8,0.838,100,20.83,rain,0,0,37.7,18.3,116.9,1019.6,64.2,9.6,232.7,20.3,9,100,2022-07-27T06:44:45,2022-07-27T20:09:42,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"0878W,72202912888,74783012849,KHWO,72202412882,72203792809,KMIA,KOPF,72202612826,72202012839,KTMB"
miami,28/07/22,90,79.4,84.8,98.6,79.4,91,73.5,69.6,0,0,0,,0,0,20.8,13.9,87.5,1019.4,31.2,9.9,249.4,21.4,10,100,2022-07-28T06:45:15,2022-07-28T20:09:09,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
miami,29/07/22,90,81.4,85.2,98.1,86.8,92,73.3,68.3,0,0,0,rain,0,0,23,17.2,97.9,1019.2,42.7,9.9,227.9,19.9,10,100,2022-07-29T06:45:44,2022-07-29T20:08:36,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
miami,30/07/22,89.4,80.2,85,97.4,84.2,91.4,72.9,67.6,0,0,0,rain,0,0,23.8,17.2,101.4,1020.5,51.4,9.9,249.3,21.6,9,100,2022-07-30T06:46:13,2022-07-30T20:08:01,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,KTMB"
miami,31/07/22,90.7,80.4,85.3,100.5,85,93,74.1,69.6,0,0,0,rain,0,0,21.9,16.3,97.3,1021.5,47,9.9,247,21.3,9,100,2022-07-31T06:46:43,2022-07-31T20:07:26,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
miami,01/08/22,90.4,80.2,85.5,100.2,85.1,94.1,75.2,72,0,0,0,rain,0,0,25.3,15.3,111,1021,47.9,9.9,228.1,19.8,10,100,2022-08-01T06:47:12,2022-08-01T20:06:49,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
miami,02/08/22,90.1,80.6,85,99.7,86.2,92.6,74.3,70.8,0,0,0,rain,0,0,18.3,11.3,101.6,1018.9,40.6,9.9,249.9,21.5,9,100,2022-08-02T06:47:41,2022-08-02T20:06:11,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
miami,03/08/22,90.3,77.4,83.7,97.2,77.4,88,71.4,67.2,0,0,0,,0,0,19.7,12.6,107.7,1017.2,53.2,9.9,235.5,20.4,9,100,2022-08-03T06:48:10,2022-08-03T20:05:32,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
miami,04/08/22,89.8,81.8,84.9,98.8,87.6,91.9,73.6,69.3,0,0,0,rain,0,0,23.9,15.6,107.2,1017.6,39.8,9.9,236.2,20.3,9,100,2022-08-04T06:48:40,2022-08-04T20:04:52,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,KTMB"
miami,05/08/22,89.9,79.7,84.1,98.7,79.7,91,74.2,72.5,0.297,100,29.17,rain,0,0,23,17.3,93.7,1018.5,55.8,9.7,224.9,19.5,9,100,2022-08-05T06:49:08,2022-08-05T20:04:10,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839"
miami,06/08/22,90.1,81.3,85,98.7,86.6,91.7,73.2,68.2,0.031,100,12.5,rain,0,0,28,20.5,91.8,1019.4,52.5,9.9,232.5,20.1,9,100,2022-08-06T06:49:37,2022-08-06T20:03:28,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839"
miami,07/08/22,88.5,78.5,83,96.5,78.5,88.6,73.8,74.4,0.154,100,58.33,rain,0,0,36.7,15.2,93.6,1019.3,60.5,9.8,181.5,15.8,7,100,2022-08-07T06:50:06,2022-08-07T20:02:45,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,KTMB"
miami,08/08/22,89.6,77,84.1,97.9,77,90.3,74.2,73.3,0.165,100,20.83,rain,0,0,24.4,15.1,97,1018.5,68.5,9.7,259.1,22.5,9,100,2022-08-08T06:50:34,2022-08-08T20:02:00,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
miami,09/08/22,89.5,81.2,85.2,99.9,87.1,94.1,75.5,73.2,0.04,100,12.5,rain,0,0,24.2,17.6,102.9,1018.9,69.4,9.1,186.9,16,8,100,2022-08-09T06:51:03,2022-08-09T20:01:15,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"0878W,72202912888,74783012849,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202612826,72202012839"
miami,10/08/22,90.7,81.4,85.6,101.2,86.8,93.5,74.2,69.2,0,0,0,rain,0,0,31.1,16.8,105.9,1020.4,47.6,9.9,202.9,17.5,8,100,2022-08-10T06:51:31,2022-08-10T20:00:29,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
miami,11/08/22,90.5,81.8,85.2,99.7,87.6,91.8,73,67.8,0,0,0,rain,0,0,18.6,13.8,99.4,1018.8,45.4,9.9,200.3,17.3,8,100,2022-08-11T06:51:59,2022-08-11T19:59:41,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839"
miami,12/08/22,90.8,81.4,85.5,98.4,86.2,92.2,72.9,66.7,0,0,0,rain,0,0,20.8,12.7,107.7,1017.3,54.8,9.9,210,18,9,100,2022-08-12T06:52:27,2022-08-12T19:58:53,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
miami,13/08/22,90.9,80,84.1,98.6,84.2,90.8,73.6,71.3,0.359,100,20.83,rain,0,0,27.7,14.2,84.9,1016.6,57.8,9.8,164.6,14.1,8,100,2022-08-13T06:52:54,2022-08-13T19:58:04,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"0878W,72202912888,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,KTMB"
miami,14/08/22,90.3,77.1,81.3,97.3,77.1,84,72.8,76.1,0.359,100,16.67,rain,0,0,15,12.9,160.7,1015.4,59.4,9.8,164.8,14.2,9,100,2022-08-14T06:53:22,2022-08-14T19:57:14,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"0878W,72202912888,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,KTMB"
miami,15/08/22,91.2,76.4,81.6,100.2,76.4,84.8,74.1,79.7,0.829,100,20.83,rain,0,0,35.6,13,196.4,1013.9,48.3,9.7,235,20.4,9,100,2022-08-15T06:53:49,2022-08-15T19:56:23,0.62,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"72202912888,0235W,72203792809,72202612826,0878W,74783012849,KHWO,72202412882,KFLL,KMIA,KOPF,72202012839,KTMB"
miami,16/08/22,91.6,76.9,82.7,100.5,76.9,87.9,74.7,77.7,0.284,100,12.5,rain,0,0,33.3,12.2,208.2,1014.1,36.5,9.9,202,17.3,9,100,2022-08-16T06:54:16,2022-08-16T19:55:31,0.65,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"0878W,72202912888,KHWO,72203792809,0235W,72202412882,KMIA,KOPF,72202012839,KTMB"
miami,17/08/22,94.8,78.4,86.1,104.9,78.4,91.9,73.8,68.6,0.004,100,8.33,rain,0,0,20.8,12.9,255.8,1014.7,34.8,9.9,211.8,18.4,8,100,2022-08-17T06:54:43,2022-08-17T19:54:39,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"0878W,72202912888,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,KTMB"
miami,18/08/22,95,80,86.6,105,80,94.2,74.1,67.5,0.008,100,8.33,rain,0,0,29.4,11.7,224.3,1014.9,42,9.9,228.3,19.6,9,100,2022-08-18T06:55:10,2022-08-18T19:53:45,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
miami,19/08/22,92.9,81.2,86.9,104.2,86.5,95.1,74.1,66.7,0,0,0,,0,0,18.2,12.8,126.4,1016.6,27.8,9.9,227.3,19.6,9,100,2022-08-19T06:55:36,2022-08-19T19:52:51,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,72202912888,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,KTMB"
miami,20/08/22,92.3,82.1,87.4,106,90.2,98,76.1,69.7,0.083,100,8.33,rain,0,0,23,14.2,93.9,1018.6,56.5,9.7,228.6,19.8,9,100,2022-08-20T06:56:03,2022-08-20T19:51:56,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839"
miami,21/08/22,92,82.3,87.2,102.8,89.2,96.7,75.2,68.3,0,0,0,rain,0,0,20.8,14.7,88.3,1017.9,48.3,9.9,185.3,16,10,100,2022-08-21T06:56:29,2022-08-21T19:51:00,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839"
miami,22/08/22,92.1,83.3,86.5,102.8,89.9,95.4,74.9,69,0.14,100,4.17,rain,0,0,29.8,12.8,102.5,1015.7,44.9,9.9,198.1,17.1,7,100,2022-08-22T06:56:55,2022-08-22T19:50:04,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
miami,23/08/22,91,81.5,86,101.5,88.5,94.7,75,70.5,0.103,100,12.5,rain,0,0,19.7,11.1,96.2,1013.8,51.6,9.9,235.8,20.3,9,100,2022-08-23T06:57:20,2022-08-23T19:49:07,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,KTMB"
miami,24/08/22,92.5,82.1,86.6,103.5,89.1,95.6,75,68.8,0,0,0,,0,0,20.8,13.8,109.2,1014.8,50.5,9.9,194.1,16.7,9,100,2022-08-24T06:57:46,2022-08-24T19:48:09,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
miami,25/08/22,92.8,82.8,87,103.6,91.1,96.5,75.3,68.8,0,0,0,rain,0,0,25.3,13.5,123.1,1016.3,48.8,9.9,238.9,20.5,9,100,2022-08-25T06:58:11,2022-08-25T19:47:11,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
miami,26/08/22,92.8,82.3,87.1,103.5,89,96.1,74.9,68,0,0,0,,0,0,20.8,12.9,124.5,1015.9,61.9,9.9,223.5,19.2,9,100,2022-08-26T06:58:37,2022-08-26T19:46:12,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
miami,27/08/22,90.9,78.9,84.6,102.1,78.9,92.3,74.8,72.9,0,0,0,rain,0,0,16.1,10.4,109.9,1014.5,55.3,9.8,143,12.4,6,100,2022-08-27T06:59:02,2022-08-27T19:45:12,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,72202912888,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,KTMB"
miami,28/08/22,89.3,79.2,82.9,101.2,79.2,89.1,74.9,77.2,0.439,100,12.5,rain,0,0,20.8,15.4,132.4,1014.2,60.9,9.9,163.1,14.2,8,100,2022-08-28T06:59:26,2022-08-28T19:44:12,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"0878W,72202912888,74783012849,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,KHST"
miami,29/08/22,89.1,76.5,82.7,97.7,76.5,87.6,74.5,77,0.422,100,29.17,rain,0,0,31.1,13.1,137.6,1015.1,69.1,9.6,129.2,11.2,7,75,2022-08-29T06:59:51,2022-08-29T19:43:11,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,KTMB"
miami,30/08/22,91.9,82.2,86.3,102.3,89,94.8,74.7,69,0.018,100,8.33,rain,0,0,23,13.6,135.7,1015.5,45.7,9.9,230.5,19.7,9,100,2022-08-30T07:00:16,2022-08-30T19:42:10,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
miami,31/08/22,88.8,77,84,97.6,77,91,74.2,72.9,0.488,100,20.83,rain,0,0,26.4,10.6,123.9,1015.6,48.4,9.6,209.2,17.9,9,100,2022-08-31T07:00:40,2022-08-31T19:41:08,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,KTMB"
miami,01/09/22,90.5,77.7,83.5,99.5,77.7,88.2,74,74,0.241,100,41.67,rain,0,0,25.3,9.9,144.9,1015.5,47.2,9.8,208.5,18.1,7,100,2022-09-01T07:01:04,2022-09-01T19:40:06,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,KTMB"
miami,02/09/22,91.9,77.9,84.6,102.3,77.9,90.5,73.9,71,0.02,100,4.17,rain,0,0,20.8,13.6,97.1,1016.5,47.3,9.9,233.1,20.1,9,100,2022-09-02T07:01:29,2022-09-02T19:39:03,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,KTMB"
